"Internal Reference","DESCRIPTION","PRICE","POS Category"
7881231500,"MILLER WHT AMER SLICES",26.68,"Dairy"
7881232700,"MILLER HAVARTI SLICES",34.22,"Dairy"
7881200725,"MILLER COL AMER SLICES",38.74,"Dairy"
7881209725,"MILLER WHT AMER SLICES",38.74,"Dairy"
7881200735,"MILLER MUENSTER SLICES",30.16,"Dairy"
7881200745,"MILLER SWISS SLICES",44.66,"Dairy"
7881232150,"MILLER MOZZARELLA SLICE",28.3,"Dairy"
7881200755,"MILLER SMOKED SLICES",30.62,"Dairy"
7881200765,"MILLER EDAM SLICES",31.9,"Dairy"
,"MILLER WHT 108 SL AMER",4.06,"Dairy"
4175705920,"MINI BABY (RED) 10ct",40.23,"Dairy"
4175700180,"MINI BABY LT (BLUE) 10ct",40.23,"Dairy"
4175768028,"MINI BABY MOZZ (GREN) 10ct",40.23,"Dairy"
4175701836,"MINI BABY WHITE CHED",27.55,"Dairy"
4175701837,"MINI BABY SHRP ORIG (PURPLE)",27.55,"Dairy"
4175700109,"MINI BABY ORIG (RED)",27.55,"Dairy"
4175700119,"MINI BABY CHED (ORNGE)",27.55,"Dairy"
4175700111,"MINI BABY LIGHT (BLUE)",27.55,"Dairy"
4175700219,"MINI BABY GOUDA (MAROON)",27.55,"Dairy"
4175701527,"LC LT ORIG WEDGES 16ct",51.34,"Dairy"
4175701101,"L C WEDGES",28.56,"Dairy"
4175701106,"L C LIGHT WEDGES",28.56,"Dairy"
4175701420,"L C LIGHT FR ONION WEDGES",28.56,"Dairy"
4175701421,"L C LIGHT GAR/HERB WEDGES",28.56,"Dairy"
4175705413,"LC LIGHT MOZZ/TOM WEDGES",28.56,"Dairy"
4175705414,"LC LIGHT QUESO FRESCO WEDGES",28.56,"Dairy"
4175701879,"LC ORIG/LIGHT WEDGS SHIPP",101.32,"Dairy"
5386288008,"CASTLE GRATED PARM P1.99",16.13,"Dairy"
5386298008,"CASTLE GRATED ROMANO P1.99",16.13,"Dairy"
2100061542,"KR GRATED PARM CAN",47.73,"Dairy"
2100005122,"KR GRATED PARM SHIP P3.99",220,"Dairy"
4010075124,"FLEISH DRY YEAST",23.5,"Dairy"
1792900005,"RED STAR COMBO SHIP DRY YEAST",166,"Dairy"
1792900313,"RED STAR FRESH YEAST",17.09,"Dairy"
2100062679,"KRAFT CHEEZ WHIZ SHIPPER",78.19,"Dairy"
1800052170,"PILL CNTRY BISC 4pk",12.1,"Dairy"
1800052180,"PILL B M BISC 4pk ",12.1,"Dairy"
1800052190,"PILL FLAKY LAYR BISC 4pk",12.1,"Dairy"
1800000111,"PILL GL HOMESTYLE BM BISC",9.63,"Dairy"
1800000104,"PILL GL FLAKY BISC",9.63,"Dairy"
1800000115,"PILL GL HONEY BUTR BISC",9.63,"Dairy"
1800000105,"PILL GL BM BISC",9.63,"Dairy"
1800000107,"PILL GL BUTR TASTIN BISC",9.63,"Dairy"
1800000094,"PILL DINNER ROLL",23.89,"Dairy"
1800000501,"PILL CINN ROLL",23.89,"Dairy"
1800000512,"PILL CINN ROLL W/CRM CHESE",23.89,"Dairy"
1800086050,"PILL APPLE TURNOVER",27.42,"Dairy"
1800000196,"PILL CRESCENT GARLIC BUTT",23.89,"Dairy"
1800000420,"PILL L F CRESCENT ROLL",23.89,"Dairy"
1800000401,"PILL CRESCENT ROLL-8ct",23.89,"Dairy"
1800000235,"PILL CRESCENT BIG N FLKY",27.28,"Dairy"
1800000236,"PILL CRESCNT BIG & BUTT",27.28,"Dairy"
1800028794,"PILL PIE CRUST",30.78,"Dairy"
1800000338,"PILL PIZZA CRUST",23.89,"Dairy"
1800000175,"PILL GRND WHEAT BISC",19.67,"Dairy"
1800000212,"PILL GRND RF FLKY BISC",19.67,"Dairy"
1800000184,"PILL GRND L F BISC",19.67,"Dairy"
1800000186,"PILL GRND HOMES BISC",19.67,"Dairy"
1800000918,"PILL GRND FLKY HONEY BUTR",19.67,"Dairy"
1800000185,"PILL GRND SOUTH BISC",19.67,"Dairy"
1800000183,"PILL GRND B T BISC",19.67,"Dairy"
1800000260,"PILL GRND FLKY BISC",19.67,"Dairy"
1800000182,"PILL GRND B M BISC",19.67,"Dairy"
1800000210,"PILL GRND FLKY BM BISC",19.67,"Dairy"
1800000211,"PILL GRND FLKY BT BISC",19.67,"Dairy"
1800000159,"PILL GRND CINN ROLL",35.64,"Dairy"
1800000187,"PILL GRND B M BISC",9.69,"Dairy"
1800000188,"PILL GRND B T BISC",9.69,"Dairy"
1800000261,"PILL GRND FLKY BISC",9.69,"Dairy"
5000062231,"NEST CHOC CHIP BAR",29,"Dairy"
5000062235,"NEST CHOC CHIP CHUNK",29,"Dairy"
5000062242,"NEST MINI CHOC CHIP BAR",29,"Dairy"
5000062239,"NEST CHOC CHIP CHUB",29,"Dairy"
1800042841,"PILL CHOC CHIP COOKIE",39.47,"Dairy"
1800000724,"PILL SUGAR COOKIE",28.97,"Dairy"
1800000731,"PILL CHOC CHIP COOKIE",28.97,"Dairy"
1800081773,"PILL RTB BIG CHOC CHIP CK",30.03,"Dairy"
1800081778,"PILL RTB CHOC CHIP CK",30.03,"Dairy"
1800081772,"PILL RTB SUGAR CK",30.03,"Dairy"
1800081781,"PILL RTB CHOC CHIP CHUNK CK",30.03,"Dairy"
1800043701,"PIL GLUTEN FREE COKIE DOUG",20.86,"Dairy"
3545777017,"MAMA MARYS 12"" WHOLE WHEAT",44.03,"Dairy"
3545777608,"MA MARYS 7"" THIN GLUTEN FREE",21.8,"Dairy"
3545777015,"MAMA MARYS 7"" THIN & CRISPY",29.42,"Dairy"
3545777003,"MAMA MARYS PIZZA CRST 7""",29.42,"Dairy"
3545777008,"MAMA MARYS 12"" THIN & CRISPY",40.04,"Dairy"
3545777001,"MAMA MARYS 12"" PIZA CRUST",40.04,"Dairy"
3530570111,"MAYAN FLOUR BURITO 10ct",19.75,"Dairy"
3530570181,"MAYAN FLOUR SOFT TACO 8ct",16.5,"Dairy"
3530570142,"MAYAN FLOUR FAJITA 10ct",14.98,"Dairy"
1697200110,"MEX HONEY WHOLE WHEAT",17.57,"Dairy"
1697200104,"MEX FLOUR TORT TACO 10ct",8.8,"Dairy"
1697200107,"MEX FLOUR TORT FAJITA 10ct",17.11,"Dairy"
1697200109,"MEX FLOUR TORT 8ct",17.56,"Dairy"
8006200273,"PEPITO CORN TORT 70ct",17.74,"Dairy"
8006200328,"PEPITO CORN TORT 24ct",17.4,"Dairy"
8006200721,"PEPITO 6"" FLOUR TORT 16ct",24.74,"Dairy"
8006200511,"PEPITO 6"" FLOUR TORT 8ct",16.04,"Dairy"
8006200621,"PEPITO 9"" FLOUR TORT 8ct",24.74,"Dairy"
8006200916,"PEPITO 8"" FLOUR TORT 8ct",19.99,"Dairy"
8006201016,"PEPITO 8"" WHOLE WHEAT TORT 8ct",19.31,"Dairy"
2484201151,"BUIT CUT ANGEL HAIR",8.57,"Dairy"
2484201121,"BUIT CUT FETTUCCINE",8.57,"Dairy"
2484201131,"BUIT CUT LINGUINE ",8.57,"Dairy"
2484217241,"BUIT LT 4 CHESE RAVIOLI",16.7,"Dairy"
2484211221,"BUIT SPINCH CHS TORTELINI",16.7,"Dairy"
2484211211,"BUIT 3 CHESE TORTELINI ",16.7,"Dairy"
2484217211,"BUIT 4 CHESE RAVIOLI",16.7,"Dairy"
2484214111,"BUIT CHESE GRLC TORTELINI",16.7,"Dairy"
2484275153,"BUIT 3 CHESE RAVIOLI",16.7,"Dairy"
2484230505,"BUIT W WHEAT 3 CHZ TORTELINI",16.7,"Dairy"
2484218211,"BUIT FAM SZ 3 CHZ TORTELINI",27.65,"Dairy"
2484219211,"BUIT FAM SZ 4 CHZ RAVIOLI ",27.65,"Dairy"
2484207650,"BUIT MIX CHZ TORTELINI",27.65,"Dairy"
2484275147,"BUIT RISERV MUSH AGNL",18.78,"Dairy"
2484242312,"BUIT RISRV BTRN SQUASH AGNL",18.78,"Dairy"
7744800025,"RANA GNOCCH DI PASTA",12.3,"Dairy"
7744800150,"RANA TORTLINI CHESE",19.07,"Dairy"
7744800153,"RANA RAVIOLI CHESE FORTE",19.07,"Dairy"
7744800154,"RANA RAVIOLI MUSHROOM",19.07,"Dairy"
7744800156,"RANA RAVIOLI SPINCI RICTA",19.07,"Dairy"
7744800160,"RANA RAVIOLI ARTICHOKE",19.07,"Dairy"
7744800012,"RANA TAGLIATELE",10.26,"Dairy"
7744800014,"RANA FETUCINE PAGILA",10.26,"Dairy"
2484232221,"BUIT ALFREDO SAUCE",16.7,"Dairy"
2484231121,"BUIT MARINARA SAUCE ",16.7,"Dairy"
2484232111,"BUIT PESTO W/BASIL SAUCE",18.78,"Dairy"
7744800162,"RANA PESTO SAUCE",19.08,"Dairy"
7744800164,"RANA ALFREDO SAUCE",19.08,"Dairy"
7744800167,"RANA MARINARA SAUCE",19.08,"Dairy"
4300004576,"JELLO RASP GEL",12.21,"Dairy"
4300004573,"JELLO ORANGE GEL",12.21,"Dairy"
4300004570,"JELLO BERRY BLUE GEL",12.21,"Dairy"
4300004574,"JELLO STR GEL",12.21,"Dairy"
4300004567,"JELLO SF CHERY POMGRNTE ",12.21,"Dairy"
4300004568,"JELLO SF STR GEL",12.21,"Dairy"
4300004569,"JELLO SF STR KIWI ",12.21,"Dairy"
4300004612,"JELLO SF RASP GEL",12.21,"Dairy"
4300004607,"JELLO SF BLCKCHERY",12.21,"Dairy"
4300004608,"JELLO SF LEMON LIME",12.21,"Dairy"
4300004609,"JELLO SF ORANGE GEL",12.21,"Dairy"
4300004610,"JELLO SF CHERY GEL",12.21,"Dairy"
4427603925,"LOUISA'S CREME PARFAIT",8.07,"Dairy"
4427603935,"LOUISA'S TRIPL TREAT",8.07,"Dairy"
4427609025,"LOUISA'S 3 LAYR TRIPL TREAT",6.59,"Dairy"
3345612011,"RAYMUNDO'S ASORT GEL",9.1,"Dairy"
3345611318,"RAYMUNDO'S CREME PARF 6pk",12.18,"Dairy"
3345611422,"RAYMUNDO'S FRUT-N-GEL 6pk",12.18,"Dairy"
3345611313,"RAYMUNDO'S 3 LAYER GEL 6pk",7.63,"Dairy"
3345605008,"RAYMUNDO'S CARML FLAN 6pk",17.34,"Dairy"
3345605006,"RAYMUNDO'S RICE PUD 6pk",12.76,"Dairy"
3345611211,"RAYMUNDO'S ASORT GEL 12pk",9.6,"Dairy"
3345611314,"RAYMUNDO'S SUGR FR ASORT GEL",9.6,"Dairy"
9518899923,"TAMPICO GELATIN TRAY PK",10.73,"Dairy"
4300004218,"JELLO FF CHOC",9.7,"Dairy"
4300004217,"JELLO FF CHOC SWIRL",9.7,"Dairy"
4300004200,"JELLO SF VAN PUDD",9.7,"Dairy"
4300004208,"JELLO SF CHOC PUD",9.7,"Dairy"
4300004202,"JELLO SF CHOC VAN SWIRL PUD",9.7,"Dairy"
4300004209,"JELLO CHOC PUDD",9.7,"Dairy"
4300004211,"JELLO CHOC VAN SWIRL",9.7,"Dairy"
4300004197,"JELLO SF DOUBLE CHOC",9.7,"Dairy"
4300004421,"JELLO VANILLA",9.7,"Dairy"
4300004419,"JELLO OREO PUDD",9.7,"Dairy"
4300004213,"JELLO TAPIOCA",9.7,"Dairy"
4300004205,"JELLO SF BOSTN CRM PIE",9.7,"Dairy"
4300004422,"JELLO STR CHEESECAKE",9.7,"Dairy"
4300004203,"JELLO SF DARK CHOC PUD",9.7,"Dairy"
4300004204,"JELLO SF DULCE DE LECHE PUD",9.7,"Dairy"
4300004224,"JELLO SF RICE PUD",9.7,"Dairy"
4300004220,"JELLO SF CHOC MOUSSE",9.7,"Dairy"
4300004221,"JELLO SF MOUSSE DARK CHOC",9.7,"Dairy"
7349153000,"K SHACK TAP PUDD",33.06,"Dairy"
7349151000,"K SHACK RICE PUDD",33.06,"Dairy"
7349152000,"K SHACK CHOC PUDD",33.06,"Dairy"
7349100100,"K SHACK RICE PUDD",13.58,"Dairy"
7349102000,"K SHACK FLAN",17.01,"Dairy"
7349151100,"K SHACK FRENCH VAN",16.53,"Dairy"
7349158000,"K SHACK CINN RAISIN RICE",16.53,"Dairy"
7349109200,"K SHACK SF CHOC 4pk",29.5,"Dairy"
7349109300,"K SHACK SF TAP 4pk",29.5,"Dairy"
7349109500,"K SHACK SF RICE 4pk",29.5,"Dairy"
7349120100,"K SHACK RICE PUD 6pk",18.84,"Dairy"
7349120300,"K SHACK CHOC PUD 6pk",18.84,"Dairy"
7349120200,"K SHACK TAP PUD 6pk",18.84,"Dairy"
7349110100,"K SHACK RICE PUDD",7.32,"Dairy"
1570005759,"SW MISS VAN PUDDING 6pk",15.5,"Dairy"
1570005760,"SW MISS CHOC PUDDING 6pk",15.5,"Dairy"
1570005757,"SW MISS TAPIOCA PUDD 6pk",15.5,"Dairy"
1570005758,"SW MISS BUTTERSCOTCH PUDD 6pk",15.5,"Dairy"
1570005768,"SW MISS CHOC/VAN SWIRL 6pk",15.5,"Dairy"
1570005784,"SW MISS TRIPLE CHOC PUDD 6pk",15.5,"Dairy"
1570005687,"SW MISS BANANA CRM PIE 6pk",15.5,"Dairy"
1570005898,"SW MISS SF CHOC 6pk",15.5,"Dairy"
1570005899,"SW MISS SF VAN PUDD 6pk",15.5,"Dairy"
8907646448,"SAY CHEESE DIET MARBLE CK",28.29,"Dairy"
8907646458,"SAY CHEESE DIET CAPPUCINO",28.29,"Dairy"
8907646438,"SAY CHEESE DIET CHOC ",28.29,"Dairy"
8907623017,"SAY CHEESE REG MARBLE CK",28.29,"Dairy"
7835482845,"CABOT WHIP CREAM TOPP",22.36,"Dairy"
4090050228,"DAIRY FRESH WHIP TOPPING",15.66,"Dairy"
3450063165,"LOL SUGAR FREE TOPPING",44.87,"Dairy"
7027223202,"REDDI WIP TOPPING",22.29,"Dairy"
7027223203,"REDDI WIP EX CRMY TOPPING",22.29,"Dairy"
7027248106,"REDDI WIP CHOC TOPPING",22.29,"Dairy"
7027223205,"REDDI WIP NF TOPPING",22.29,"Dairy"
7027223204,"REDDI WIP TOPPING",42.85,"Dairy"
7027223208,"REDDI WIP EX CRMY TOPPING",42.85,"Dairy"
7501325040,"KRINOS TARMOSLATA CAVIAR SPRD",28.98,"Dairy"
7501328900,"KRINOS TARMOSLATA CAVIAR SPRD",34.27,"Dairy"
2263570022,"VITA NAT NOVA SALMON",49.93,"Dairy"
2263570038,"VITA ATLANTIC NOVA SALM",60.33,"Dairy"
2263541741,"VITA CREAM HERRING",38.37,"Dairy"
2263540011,"VITA PARTY HERRING",38.37,"Dairy"
2263540980,"VITA HOMESTYL HERRING",38.37,"Dairy"
2263540015,"VITA CREAM HERRING",32.83,"Dairy"
2263540002,"VITA PARTY HERRING",32.83,"Dairy"
2263540016,"VITA CREAM HERRING",45.14,"Dairy"
2263540003,"VITA PARTY HERRING",45.14,"Dairy"
4082202307,"SABRA BABGANUSH",42.32,"Dairy"
4082234167,"SABRA BRUSCHETTA",11.31,"Dairy"
4082299020,"SABRA VEGIE ONION HERB DIP",12.27,"Dairy"
4082234118,"SABRA VEGIE VEGIE CUCUMBER DIP",12.27,"Dairy"
4082234224,"SABRA TZATZKI DIP",12.27,"Dairy"
4082209944,"SABRA RED HOT PEPER MIX",28.43,"Dairy"
4082209943,"SABRA GREN HOT PEPER MIX",28.43,"Dairy"
4082201114,"SABRA HUMUS CLASSIC",24.16,"Dairy"
4082201124,"SABRA HUMUS w/ROSTD GARLIC",24.16,"Dairy"
4082201134,"SABRA HUMUS w/GREK OLIVE",24.16,"Dairy"
4082201144,"SABRA HUMUS SPICY",24.16,"Dairy"
4082201154,"SABRA HUMUS w/RED PEPPER",24.16,"Dairy"
4082201174,"SABRA HUMUS W/PINE NUT",24.16,"Dairy"
4082202754,"SABRA HUMUS w/SPINACH ",24.16,"Dairy"
4082201473,"SABRA HUMUS w/SUNDRID TOMATO",24.16,"Dairy"
4082202011,"SABRA HUMUS w/BASIL PESTO",24.16,"Dairy"
4082201755,"SABRA HUMUS SPICY",34.99,"Dairy"
4082201749,"SABRA HUMUS CLASSIC",34.99,"Dairy"
4082299001,"SABRA HUMUS w/PINE NUTS",34.99,"Dairy"
4082201750,"SABRA HUMUS w/RED PEPER",34.99,"Dairy"
4082202758,"SABRA HUMUS SPINCH/ARTICHOKE",34.99,"Dairy"
4082201751,"SABRA HUMUS w/RSTD GRLIC",34.99,"Dairy"
4082201326,"SABRA CAPONATA",24.85,"Dairy"
4082202311,"SABRA BABGANUSH",24.85,"Dairy"
4082202309,"SABRA RSTD EGGPLNT",24.85,"Dairy"
4082202308,"SABRA GRILD EGGPLNT",24.85,"Dairy"
4082201323,"SABRA MATBUCHA",24.85,"Dairy"
4082201325,"SABRA TURKISH SALD",24.85,"Dairy"
4082233009,"SABRA MED SALSA ",11.31,"Dairy"
4082234156,"SABRA MANGO PEACH SALSA",11.31,"Dairy"
4082234152,"SABRA SALSA RESTRAUNT STYLE",11.31,"Dairy"
4082202224,"SABRA GUACMOLE ",15.05,"Dairy"
4082201222,"SABRA GUACMOLE SPICY",15.05,"Dairy"
4082201005,"SABRA HUMUS CLASC SNCK PK 4pk",24.16,"Dairy"
4082234158,"SABRA SALSA HOME w/TOSTITOS",17.05,"Dairy"
4082201195,"SABRA HUMUS CLAS w/PRETZLS",17.05,"Dairy"
4082201196,"SABRA HUMUS PEPER w/PRTZLS",17.05,"Dairy"
4082201199,"SABRA HUMUS GARLIC w/PRETZLS",17.05,"Dairy"
5969100116,"SONNY JOE BABGANOUS",25.54,"Dairy"
5969100101,"SONNY JOE ORIG HUMMUS",25.54,"Dairy"
5969100102,"SONNY JOE GALILEE HUMMUS",25.54,"Dairy"
5969100104,"SONNY JOE HOT HUMMUS",25.54,"Dairy"
5969100106,"SONNY JOE JALPENO HUMMUS",25.54,"Dairy"
5969100107,"SONNY JOE GARLIC HUMMUS",25.54,"Dairy"
5969100136,"SONNY JOE RED PEPER HUMMUS",25.54,"Dairy"
5969100137,"SONNY JOE BUFFALO HUMMUS",25.54,"Dairy"
7890267530,"TRIBE HUMMUS CLASSIC",21.72,"Dairy"
7890267553,"TRIBE HUMMUS RST GARLIC",21.72,"Dairy"
7890267557,"TRIBE HUMMUS RST RED PEP",21.72,"Dairy"
7890267556,"TRIBE HUMMUS 40 SPICE",21.72,"Dairy"
7890267554,"TRIBE HUMMUS CRK CHILI PEP",21.72,"Dairy"
7890241071,"TRIBE HUMMUS EVRYTHING",21.72,"Dairy"
4174000006,"GOLD'S WHITE HORSERAD",18.97,"Dairy"
4174000007,"GOLD'S RED HORSERAD",18.97,"Dairy"
4174000004,"GOLD'S RED HORSERAD",33.11,"Dairy"
4174000003,"GOLD'S WHITE HORSERAD",33.11,"Dairy"
4174000080,"GOLD'S BORSCHT",15.3,"Dairy"
3150000849,"B G SOUR KRAUT",25.44,"Dairy"
3150000851,"B G SOUR KRAUT",21.99,"Dairy"
3150000800,"B G BAG PICKLES",19.49,"Dairy"
7430101800,"BATAMPTE DELI 1/2 PICKLE",15.31,"Dairy"
7430100200,"BATAMPTE GRLIC DILL PICKLE",15.31,"Dairy"
7430100005,"BATAMPTE SOUR KRAUT",15.31,"Dairy"
7430100008,"BATAMPTE TOMATOES",15.31,"Dairy"
7430100100,"BATAMPTE HALF SOUR PICKL",15.31,"Dairy"
4470009200,"CLAUSSEN WHOLE PICKLES",30.46,"Dairy"
4470009205,"CLAUSSEN PICKLES 1/2'S",30.46,"Dairy"
1570045059,"H BAR PRE CUT AMER 160 SL",2.88,"Dairy"
1570045059,"H BAR PRE CUT AMER 160 SL",2.87,"Dairy"
5065975073,"H BAR COL AMER LOAF",2.81,"Dairy"
4179500020,"JOY MARBLE HALVAH BARS",24.6,"Dairy"
4179500021,"JOY HALVAH CHOC COV",24.6,"Dairy"
4179500029,"JOY RASB JELLY RING",4.39,"Dairy"
4179500036,"JOY MARSH TWIST VAN",4.39,"Dairy"
4179500073,"JOY RING JELLS",75.9,"Dairy"
4179500077,"JOY CHOC COV VAN TWIST",75.9,"Dairy"
4179500034,"JOY MARSH TWIST CHER FLAV",4.39,"Dairy"
4179500018,"JOY HALVAH VAN FLAV",24.6,"Dairy"
4179500031,"JOY CHOC COV RASP STIX",4.39,"Dairy"
4179500012,"JOY RASP JOYS 36ct",16.73,"Dairy"
4179502411,"JOY 3 JELL RING PK",12.74,"Dairy"
7288100104,"RUBY TONGOL TUNA",69.48,"Dairy"
